
1,Time,Displacement,Force
,(s),(mm),(N)
"","190.7400","3.1767","15319.6338"
"","190.7600","3.1772","15325.8887"
"","190.7800","3.1776","15332.2666"
"","190.8000","3.1780","15337.1084"
"","190.8200","3.1784","15340.1572"
"","190.8400","3.1787","15342.0820"
"","190.8600","3.1790","15343.8584"
"","190.8800","3.1794","15345.7236"
"","190.9000","3.1797","15347.4014"
"","190.9200","3.1800","15348.7529"
"","190.9400","3.1803","15350.0010"
"","190.9600","3.1806","15351.0762"
"","190.9800","3.1808","15351.7158"
"","191.0000","3.1811","15351.7051"
"","191.0200","3.1814","15351.9717"
"","191.0400","3.1817","15353.4707"
"","191.0600","3.1820","15356.7793"
"","191.0800","3.1824","15361.8428"
"","191.1000","3.1829","15368.0059"
"","191.1200","3.1833","15373.6143"
"","191.1400","3.1837","15377.7090"
"","191.1600","3.1840","15380.4678"
"","191.1800","3.1844","15382.7969"
"","191.2000","3.1847","15385.4014"
"","191.2200","3.1851","15388.4736"
"","191.2400","3.1854","15391.4033"
"","191.2600","3.1858","15393.3838"
"","191.2800","3.1861","15394.3525"
"","191.3000","3.1863","15394.4131"
"","191.3200","3.1866","15394.0752"
"","191.3400","3.1868","15393.5312"
"","191.3600","3.1871","15393.0127"
"","191.3800","3.1873","15393.4004"
"","191.4000","3.1877","15395.6299"
"","191.4200","3.1881","15399.9639"
"","191.4400","3.1885","15405.9902"
"","191.4600","3.1890","15412.5889"
"","191.4800","3.1894","15417.8457"
"","191.5000","3.1897","15420.8691"
"","191.5200","3.1900","15422.4980"
"","191.5400","3.1903","15423.7803"
"","191.5600","3.1907","15425.3828"
"","191.5800","3.1910","15427.1436"
"","191.6000","3.1913","15428.7861"
"","191.6200","3.1916","15430.2373"
"","191.6400","3.1919","15431.5488"
"","191.6600","3.1922","15432.5244"
"","191.6800","3.1925","15432.8730"
"","191.7000","3.1927","15433.0850"
"","191.7200","3.1930","15434.3633"
"","191.7400","3.1934","15437.4463"
"","191.7600","3.1938","15442.1582"
"","191.7800","3.1942","15447.7822"
"","191.8000","3.1946","15453.2207"
"","191.8200","3.1950","15457.4854"
"","191.8400","3.1954","15460.2451"
"","191.8600","3.1957","15461.7842"
"","191.8800","3.1960","15463.1914"
"","191.9000","3.1963","15465.5117"
"","191.9200","3.1967","15469.0576"
"","191.9400","3.1971","15472.9561"
"","191.9600","3.1974","15475.9258"
"","191.9800","3.1977","15477.1221"
"","192.0000","3.1980","15477.0557"
"","192.0200","3.1982","15476.1299"
"","192.0400","3.1984","15475.0840"
"","192.0600","3.1987","15474.8008"
"","192.0800","3.1990","15476.2402"
"","192.1000","3.1994","15479.6660"
"","192.1200","3.1998","15485.0264"
"","192.1400","3.2003","15491.7510"
"","192.1600","3.2007","15497.9062"
"","192.1800","3.2011","15501.9941"
"","192.2000","3.2014","15503.9561"
"","192.2200","3.2017","15505.1514"
"","192.2400","3.2020","15506.3535"
"","192.2600","3.2023","15507.8770"
"","192.2800","3.2026","15509.2822"
"","192.3000","3.2029","15510.6846"
"","192.3200","3.2032","15511.8721"
"","192.3400","3.2035","15512.8438"
"","192.3600","3.2038","15513.0986"
"","192.3800","3.2040","15512.8506"
"","192.4000","3.2043","15513.2178"
"","192.4200","3.2046","15515.2324"
"","192.4400","3.2050","15519.0498"
"","192.4600","3.2054","15524.6123"
"","192.4800","3.2059","15531.0381"
"","192.5000","3.2063","15536.7549"
"","192.5200","3.2067","15540.9902"
"","192.5400","3.2071","15544.1348"
"","192.5600","3.2074","15546.9658"
"","192.5800","3.2078","15550.0342"
"","192.6000","3.2081","15553.0928"
"","192.6200","3.2085","15555.6143"
"","192.6400","3.2088","15557.3916"
"","192.6600","3.2091","15557.9951"
"","192.6800","3.2093","15557.6797"
"","192.7000","3.2096","15556.8018"
"","192.7200","3.2098","15555.6934"
"","192.7400","3.2100","15554.9258"
"","192.7600","3.2103","15555.3086"
"","192.7800","3.2107","15557.5352"
"","192.8000","3.2111","15561.9443"
"","192.8200","3.2115","15568.0137"
"","192.8400","3.2119","15574.2197"
"","192.8600","3.2123","15579.1309"
"","192.8800","3.2127","15582.1934"
"","192.9000","3.2130","15584.0352"
"","192.9200","3.2133","15585.5195"
"","192.9400","3.2136","15587.2520"
"","192.9600","3.2140","15589.0615"
"","192.9800","3.2143","15590.8838"
"","193.0000","3.2146","15592.5762"
"","193.0200","3.2149","15593.9697"
"","193.0400","3.2152","15595.0654"
"","193.0600","3.2155","15595.6670"
"","193.0800","3.2157","15596.2217"
"","193.1000","3.2160","15597.5713"
"","193.1200","3.2164","15600.3896"
"","193.1400","3.2168","15604.8398"
"","193.1600","3.2172","15610.4502"
"","193.1800","3.2176","15615.8193"
"","193.2000","3.2180","15619.7490"
"","193.2200","3.2184","15622.6025"
"","193.2400","3.2187","15624.9570"
"","193.2600","3.2191","15627.4004"
"","193.2800","3.2194","15630.3350"
"","193.3000","3.2198","15633.5342"
"","193.3200","3.2201","15636.3428"
"","193.3400","3.2204","15637.9248"
"","193.3600","3.2207","15637.9639"
"","193.3800","3.2209","15636.9775"
"","193.4000","3.2212","15635.8408"
"","193.4200","3.2214","15634.6621"
"","193.4400","3.2216","15634.3193"
"","193.4600","3.2220","15635.6719"
"","193.4800","3.2223","15639.5127"
"","193.5000","3.2228","15645.6396"
"","193.5200","3.2233","15652.9014"
"","193.5400","3.2237","15659.4922"
"","193.5600","3.2241","15664.1768"
"","193.5800","3.2245","15666.7812"
"","193.6000","3.2248","15668.2295"
"","193.6200","3.2251","15669.1250"
"","193.6400","3.2254","15670.1152"
"","193.6600","3.2257","15671.3711"
"","193.6800","3.2260","15672.7002"
"","193.7000","3.2263","15673.9277"
"","193.7200","3.2266","15674.8828"
"","193.7400","3.2268","15675.2061"
"","193.7600","3.2271","15674.8887"
"","193.7800","3.2274","15675.1484"
"","193.8000","3.2277","15676.9512"
"","193.8200","3.2281","15680.5830"
"","193.8400","3.2285","15685.5586"
"","193.8600","3.2289","15691.1182"
"","193.8800","3.2293","15696.2139"
"","193.9000","3.2297","15700.1670"
"","193.9200","3.2301","15703.3623"
"","193.9400","3.2304","15706.5557"
"","193.9600","3.2308","15709.9639"
"","193.9800","3.2312","15713.0625"
"","194.0000","3.2315","15715.3945"
"","194.0200","3.2318","15716.7178"
"","194.0400","3.2321","15716.9883"
"","194.0600","3.2323","15716.3574"
"","194.0800","3.2326","15715.4053"
"","194.1000","3.2328","15714.4307"
"","194.1200","3.2330","15713.6514"
"","194.1400","3.2333","15714.1699"
"","194.1600","3.2337","15716.9209"
"","194.1800","3.2341","15721.8604"
"","194.2000","3.2345","15728.3320"
"","194.2200","3.2350","15735.0977"
"","194.2400","3.2354","15740.3662"
"","194.2600","3.2358","15743.3076"
"","194.2800","3.2361","15744.8662"
"","194.3000","3.2364","15746.1611"
"","194.3200","3.2367","15747.5176"
"","194.3400","3.2370","15748.7881"
"","194.3600","3.2373","15749.9131"
"","194.3800","3.2376","15750.8730"
"","194.4000","3.2379","15751.7793"
"","194.4200","3.2382","15752.4521"
"","194.4400","3.2384","15752.7891"
"","194.4600","3.2387","15753.0371"
"","194.4800","3.2390","15754.0801"
"","194.5000","3.2394","15756.5518"
"","194.5200","3.2397","15760.6094"
"","194.5400","3.2401","15765.5488"
"","194.5600","3.2406","15770.5605"
"","194.5800","3.2410","15775.0000"
"","194.6000","3.2413","15778.8564"
"","194.6200","3.2417","15782.1904"
"","194.6400","3.2421","15785.3682"
"","194.6600","3.2424","15788.6309"
"","194.6800","3.2428","15791.9902"
"","194.7000","3.2431","15794.7256"
"","194.7200","3.2434","15795.9492"
"","194.7400","3.2437","15795.8984"
"","194.7600","3.2439","15794.9863"
"","194.7800","3.2442","15794.0283"
"","194.8000","3.2444","15793.5752"
"","194.8200","3.2447","15793.8730"
"","194.8400","3.2450","15795.2178"
"","194.8600","3.2454","15798.3184"
"","194.8800","3.2458","15803.5908"
"","194.9000","3.2463","15810.1396"
"","194.9200","3.2467","15816.1650"
"","194.9400","3.2471","15820.3232"
"","194.9600","3.2474","15822.6113"
"","194.9800","3.2477","15823.8369"
"","195.0000","3.2480","15824.7754"
"","195.0200","3.2483","15825.6025"
"","195.0400","3.2486","15826.5830"
"","195.0600","3.2489","15827.7725"
"","195.0800","3.2492","15828.9238"
"","195.1000","3.2495","15829.9033"
"","195.1200","3.2498","15830.3936"
"","195.1400","3.2501","15830.4932"
"","195.1600","3.2503","15831.0029"
"","195.1800","3.2507","15832.7178"
"","195.2000","3.2510","15836.0312"
"","195.2200","3.2514","15840.8213"
"","195.2400","3.2519","15846.2734"
"","195.2600","3.2523","15851.1846"
"","195.2800","3.2527","15855.2988"
"","195.3000","3.2530","15858.6963"
"","195.3200","3.2534","15861.5693"
"","195.3400","3.2537","15864.4746"
"","195.3600","3.2541","15867.8008"
"","195.3800","3.2545","15870.9180"
"","195.4000","3.2548","15872.8164"
"","195.4200","3.2551","15873.3818"
"","195.4400","3.2553","15872.7227"
"","195.4600","3.2555","15871.1807"
"","195.4800","3.2557","15869.4775"
"","195.5000","3.2560","15868.6816"
"","195.5200","3.2563","15869.7178"
"","195.5400","3.2567","15873.2598"
"","195.5600","3.2571","15878.8975"
"","195.5800","3.2575","15885.4707"
"","195.6000","3.2580","15891.8086"
"","195.6200","3.2584","15896.5127"
"","195.6400","3.2587","15899.2217"
"","195.6600","3.2591","15900.6699"
"","195.6800","3.2593","15901.4600"
"","195.7000","3.2596","15902.1201"
"","195.7200","3.2599","15903.2832"
"","195.7400","3.2603","15905.2002"
"","195.7600","3.2606","15907.2783"
"","195.7800","3.2609","15908.9922"
"","195.8000","3.2612","15909.9434"
"","195.8200","3.2615","15909.9785"
"","195.8400","3.2617","15909.9727"
"","195.8600","3.2620","15910.9785"
"","195.8800","3.2624","15913.5195"
"","195.9000","3.2628","15917.4678"
"","195.9200","3.2632","15922.4971"
"","195.9400","3.2636","15927.6768"
"","195.9600","3.2640","15931.9561"
"","195.9800","3.2644","15935.2793"
"","196.0000","3.2647","15938.0508"
"","196.0200","3.2651","15940.7842"
"","196.0400","3.2654","15943.6406"
"","196.0600","3.2658","15946.7441"
"","196.0800","3.2661","15949.3428"
"","196.1000","3.2664","15950.6816"
"","196.1200","3.2667","15950.5312"
"","196.1400","3.2669","15949.2432"
"","196.1600","3.2671","15947.6016"
"","196.1800","3.2674","15946.4033"
"","196.2000","3.2676","15946.4951"
"","196.2200","3.2680","15948.6357"
"","196.2400","3.2684","15953.3174"
"","196.2600","3.2688","15960.1641"
"","196.2800","3.2693","15967.6045"
"","196.3000","3.2698","15973.8096"
"","196.3200","3.2701","15977.7236"
"","196.3400","3.2705","15979.6699"
"","196.3600","3.2708","15980.5957"
"","196.3800","3.2711","15981.2588"
"","196.4000","3.2714","15981.9736"
"","196.4200","3.2717","15982.9482"
"","196.4400","3.2719","15983.7197"
"","196.4600","3.2722","15984.2539"
"","196.4800","3.2725","15984.6621"
"","196.5000","3.2728","15984.7822"
"","196.5200","3.2730","15984.6797"
"","196.5400","3.2733","15985.2949"
"","196.5600","3.2737","15987.3525"
"","196.5800","3.2740","15991.0967"
"","196.6000","3.2744","15996.2412"
"","196.6200","3.2749","16001.9043"
"","196.6400","3.2753","16006.9336"
"","196.6600","3.2757","16010.8496"
"","196.6800","3.2760","16013.9131"
"","196.7000","3.2764","16016.8828"
"","196.7200","3.2768","16019.9922"
"","196.7400","3.2771","16023.3105"
"","196.7600","3.2775","16025.9414"
"","196.7800","3.2778","16027.3301"
"","196.8000","3.2781","16027.4609"
"","196.8200","3.2783","16026.6582"
"","196.8400","3.2785","16025.3018"
"","196.8600","3.2788","16023.8486"
"","196.8800","3.2790","16023.1279"
"","196.9000","3.2793","16024.1338"
"","196.9200","3.2797","16027.3750"
"","196.9400","3.2801","16032.5361"
"","196.9600","3.2806","16039.3564"
"","196.9800","3.2810","16045.9219"
"","197.0000","3.2814","16050.5225"
"","197.0200","3.2817","16052.9346"
"","197.0400","3.2821","16054.2305"
"","197.0600","3.2824","16055.4219"
"","197.0800","3.2827","16056.9082"
"","197.1000","3.2830","16058.3701"
"","197.1200","3.2833","16059.7666"
"","197.1400","3.2836","16060.9473"
"","197.1600","3.2839","16061.8008"
"","197.1800","3.2842","16062.2012"
"","197.2000","3.2844","16061.8799"
"","197.2200","3.2847","16061.8037"
"","197.2400","3.2850","16063.1240"
"","197.2600","3.2854","16066.1016"
"","197.2800","3.2858","16070.6553"
"","197.3000","3.2862","16076.2314"
"","197.3200","3.2866","16081.8828"
"","197.3400","3.2870","16086.6348"
"","197.3600","3.2874","16090.1602"
"","197.3800","3.2878","16093.0713"
"","197.4000","3.2881","16095.8232"
"","197.4200","3.2885","16098.4502"
"","197.4400","3.2888","16100.8359"
"","197.4600","3.2891","16102.5840"
"","197.4800","3.2894","16103.3330"
"","197.5000","3.2897","16102.9678"
"","197.5200","3.2899","16101.8477"
"","197.5400","3.2901","16100.6045"
"","197.5600","3.2904","16099.8555"
"","197.5800","3.2907","16100.0283"
"","197.6000","3.2910","16101.9873"
"","197.6200","3.2914","16106.2568"
"","197.6400","3.2918","16112.7266"
"","197.6600","3.2923","16119.8828"
"","197.6800","3.2927","16125.7090"
"","197.7000","3.2931","16128.9199"
"","197.7200","3.2934","16130.3203"
"","197.7400","3.2937","16131.1562"
"","197.7600","3.2940","16132.1836"
"","197.7800","3.2943","16133.5674"
"","197.8000","3.2946","16134.9326"
"","197.8200","3.2949","16136.1250"
"","197.8400","3.2952","16137.1367"
"","197.8600","3.2955","16137.7637"
"","197.8800","3.2958","16137.7471"
"","197.9000","3.2961","16137.7637"
"","197.9200","3.2964","16138.4912"
"","197.9400","3.2967","16140.9248"
"","197.9600","3.2971","16145.2891"
"","197.9800","3.2975","16150.9600"
"","198.0000","3.2980","16156.7109"
"","198.0200","3.2983","16161.1211"
"","198.0400","3.2987","16164.1504"
"","198.0600","3.2991","16166.5244"
"","198.0800","3.2994","16169.1387"
"","198.1000","3.2998","16172.3281"
"","198.1200","3.3001","16175.4746"
"","198.1400","3.3005","16177.7705"
"","198.1600","3.3008","16178.7363"
"","198.1800","3.3010","16178.5439"
"","198.2000","3.3013","16177.5781"
"","198.2200","3.3015","16176.0342"
"","198.2400","3.3017","16174.2900"
"","198.2600","3.3020","16173.4150"
"","198.2800","3.3023","16174.5635"
"","198.3000","3.3026","16178.2627"
"","198.3200","3.3031","16184.2393"
"","198.3400","3.3035","16191.4365"
"","198.3600","3.3040","16198.0615"
"","198.3800","3.3044","16202.7852"
"","198.4000","3.3048","16205.5420"
"","198.4200","3.3051","16207.2715"
"","198.4400","3.3054","16208.7422"
"","198.4600","3.3057","16210.1982"
"","198.4800","3.3060","16211.3096"
"","198.5000","3.3063","16212.1143"
"","198.5200","3.3066","16212.8135"
"","198.5400","3.3069","16213.2500"
"","198.5600","3.3071","16213.1328"
"","198.5800","3.3074","16212.5986"
"","198.6000","3.3077","16212.6572"
"","198.6200","3.3080","16214.2871"
"","198.6400","3.3084","16217.9385"
"","198.6600","3.3088","16223.4619"
"","198.6800","3.3092","16229.6611"
"","198.7000","3.3097","16235.0039"
"","198.7200","3.3100","16238.7158"
"","198.7400","3.3104","16240.8818"
"","198.7600","3.3107","16242.7666"
"","198.7800","3.3110","16245.0840"
"","198.8000","3.3114","16248.1738"
"","198.8200","3.3118","16251.1406"
"","198.8400","3.3121","16253.0723"
"","198.8600","3.3124","16253.8037"
"","198.8800","3.3126","16253.5039"
"","198.9000","3.3129","16252.2109"
"","198.9200","3.3131","16250.3184"
"","198.9400","3.3133","16249.0996"
"","198.9600","3.3136","16249.9531"
"","198.9800","3.3140","16252.9189"
"","199.0000","3.3144","16257.9668"
"","199.0200","3.3149","16264.6191"
"","199.0400","3.3153","16271.3867"
"","199.0600","3.3157","16276.5098"
"","199.0800","3.3161","16279.3652"
"","199.1000","3.3164","16280.3945"
"","199.1200","3.3167","16280.8359"
"","199.1400","3.3170","16281.3037"
"","199.1600","3.3173","16282.1475"
"","199.1800","3.3176","16283.8311"
"","199.2000","3.3179","16285.7383"
"","199.2200","3.3182","16287.0469"
"","199.2400","3.3185","16287.7041"
"","199.2600","3.3188","16287.7637"
"","199.2800","3.3190","16287.6680"
"","199.3000","3.3193","16288.5605"
"","199.3200","3.3197","16291.2725"
"","199.3400","3.3201","16295.8965"
"","199.3600","3.3205","16301.6377"
"","199.3800","3.3210","16307.3896"
"","199.4000","3.3214","16311.8545"
"","199.4200","3.3217","16314.9600"
"","199.4400","3.3221","16317.5117"
"","199.4600","3.3224","16319.9395"
"","199.4800","3.3228","16322.5010"
"","199.5000","3.3231","16325.1250"
"","199.5200","3.3234","16327.1025"
"","199.5400","3.3237","16328.0518"
"","199.5600","3.3240","16327.9521"
"","199.5800","3.3242","16326.9189"
"","199.6000","3.3245","16324.9951"
"","199.6200","3.3247","16323.2520"
"","199.6400","3.3250","16323.0342"
"","199.6600","3.3253","16324.8271"
"","199.6800","3.3257","16328.8877"
"","199.7000","3.3261","16334.4902"
"","199.7200","3.3265","16340.8887"
"","199.7400","3.3270","16347.0791"
"","199.7600","3.3274","16351.5791"
"","199.7800","3.3277","16354.3086"
"","199.8000","3.3281","16356.0469"
"","199.8200","3.3284","16357.2461"
"","199.8400","3.3287","16358.2041"
"","199.8600","3.3290","16359.4082"
"","199.8800","3.3293","16360.8779"
"","199.9000","3.3296","16362.1455"
"","199.9200","3.3299","16362.8604"
"","199.9400","3.3302","16362.8682"
"","199.9600","3.3304","16362.4180"
"","199.9800","3.3307","16362.5527"
"","200.0000","3.3310","16364.1211"
"","200.0200","3.3314","16367.5527"
"","200.0400","3.3318","16372.6689"
"","200.0600","3.3322","16378.1670"
"","200.0800","3.3326","16382.7686"
"","200.1000","3.3330","16386.1953"
"","200.1200","3.3334","16389.1367"
"","200.1400","3.3337","16391.7383"
"","200.1600","3.3341","16394.1855"
"","200.1800","3.3344","16396.7129"
"","200.2000","3.3347","16399.0215"
"","200.2200","3.3351","16400.6328"
"","200.2400","3.3354","16401.3730"
"","200.2600","3.3356","16401.3320"
"","200.2800","3.3359","16400.7930"
"","200.3000","3.3361","16400.0684"
"","200.3200","3.3364","16399.2969"
"","200.3400","3.3367","16399.6230"
"","200.3600","3.3370","16402.0176"
"","200.3800","3.3374","16406.5273"
"","200.4000","3.3379","16412.6895"
"","200.4200","3.3383","16418.9941"
"","200.4400","3.3387","16423.7910"
"","200.4600","3.3391","16426.5566"
"","200.4800","3.3394","16427.9570"
"","200.5000","3.3397","16428.8574"
"","200.5200","3.3400","16429.9004"
"","200.5400","3.3403","16431.2949"
"","200.5600","3.3406","16433.1309"
"","200.5800","3.3409","16434.9102"
"","200.6000","3.3413","16436.3965"
"","200.6200","3.3415","16437.0059"
"","200.6400","3.3418","16436.6035"
"","200.6600","3.3421","16436.2422"
"","200.6800","3.3424","16437.1738"
"","200.7000","3.3427","16440.0156"
"","200.7200","3.3431","16444.7227"
"","200.7400","3.3436","16450.5371"
"","200.7600","3.3440","16456.0352"
"","200.7800","3.3444","16460.2363"
"","200.8000","3.3447","16463.2051"
"","200.8200","3.3451","16465.8047"
"","200.8400","3.3454","16468.3633"
"","200.8600","3.3458","16470.8594"
"","200.8800","3.3461","16472.9922"
"","200.9000","3.3464","16474.4746"
"","200.9200","3.3467","16475.2207"
"","200.9400","3.3470","16475.1895"
"","200.9600","3.3472","16474.4297"
"","200.9800","3.3475","16473.2715"
"","201.0000","3.3477","16472.0977"
"","201.0200","3.3480","16471.6934"
"","201.0400","3.3483","16472.9199"
"","201.0600","3.3486","16476.3906"
"","201.0800","3.3491","16481.9805"
"","201.1000","3.3495","16488.7930"
"","201.1200","3.3500","16495.3457"
"","201.1400","3.3504","16500.5312"
"","201.1600","3.3508","16503.9551"
"","201.1800","3.3511","16506.1777"
"","201.2000","3.3514","16507.4238"
"","201.2200","3.3517","16508.2109"
"","201.2400","3.3520","16508.9707"
"","201.2600","3.3523","16509.7168"
"","201.2800","3.3526","16510.4102"
"","201.3000","3.3529","16510.7559"
"","201.3200","3.3532","16510.3027"
"","201.3400","3.3534","16509.6445"
"","201.3600","3.3537","16509.8574"
"","201.3800","3.3540","16511.7012"
"","201.4000","3.3544","16515.3086"
"","201.4200","3.3548","16520.5117"
"","201.4400","3.3552","16526.0430"
"","201.4600","3.3556","16530.4980"
"","201.4800","3.3560","16533.8203"
"","201.5000","3.3564","16536.3555"
"","201.5200","3.3567","16538.9629"
"","201.5400","3.3571","16542.0156"
"","201.5600","3.3574","16545.2617"
"","201.5800","3.3578","16548.1426"
"","201.6000","3.3581","16549.9766"
"","201.6200","3.3584","16550.3418"
"","201.6400","3.3586","16549.5312"
"","201.6600","3.3589","16548.4219"
"","201.6800","3.3591","16547.4023"
"","201.7000","3.3594","16546.6621"
"","201.7200","3.3597","16547.0977"
"","201.7400","3.3600","16549.5312"
"","201.7600","3.3604","16554.1758"
"","201.7800","3.3609","16560.4199"
"","201.8000","3.3613","16566.6855"
"","201.8200","3.3617","16571.4023"
"","201.8400","3.3621","16574.0059"
"","201.8600","3.3624","16575.1504"
"","201.8800","3.3627","16575.7871"
"","201.9000","3.3630","16576.7773"
"","201.9200","3.3633","16578.5156"
"","201.9400","3.3636","16580.5527"
"","201.9600","3.3640","16582.3691"
"","201.9800","3.3643","16583.5703"
"","202.0000","3.3645","16583.8691"
"","202.0200","3.3648","16583.4297"
"","202.0400","3.3651","16583.0469"
"","202.0600","3.3654","16583.9590"
"","202.0800","3.3657","16586.7188"
"","202.1000","3.3661","16591.3223"
"","202.1200","3.3665","16596.7422"
"","202.1400","3.3670","16601.7656"
"","202.1600","3.3673","16605.5879"
"","202.1800","3.3677","16608.3984"
"","202.2000","3.3680","16610.8438"
"","202.2200","3.3684","16613.4395"
"","202.2400","3.3687","16616.2832"
"","202.2600","3.3691","16619.0410"
"","202.2800","3.3694","16621.2754"
"","202.3000","3.3697","16622.3906"
"","202.3200","3.3700","16622.1992"
"","202.3400","3.3703","16621.0938"
"","202.3600","3.3705","16619.7637"
"","202.3800","3.3707","16618.8262"
"","202.4000","3.3710","16618.4004"
"","202.4200","3.3713","16619.2871"
"","202.4400","3.3717","16622.1895"
"","202.4600","3.3721","16627.3047"
"","202.4800","3.3725","16633.6875"
"","202.5000","3.3730","16639.8203"
"","202.5200","3.3734","16644.0664"
"","202.5400","3.3737","16646.1074"
"","202.5600","3.3740","16647.1875"
"","202.5800","3.3743","16648.5605"
"","202.6000","3.3746","16650.5312"
"","202.6200","3.3750","16652.9062"
"","202.6400","3.3753","16655.0898"
"","202.6600","3.3756","16656.4688"
"","202.6800","3.3759","16656.8125"
"","202.7000","3.3761","16655.9121"
"","202.7200","3.3764","16655.0762"
"","202.7400","3.3767","16655.5195"
"","202.7600","3.3770","16657.8828"
"","202.7800","3.3774","16662.0840"
"","202.8000","3.3779","16667.5293"
"","202.8200","3.3783","16672.9941"
"","202.8400","3.3787","16677.1543"
"","202.8600","3.3790","16680.0059"
"","202.8800","3.3794","16682.1562"
"","202.9000","3.3797","16684.2305"
"","202.9200","3.3800","16686.6465"
"","202.9400","3.3804","16689.6133"
"","202.9600","3.3808","16692.7285"
"","202.9800","3.3811","16694.9395"
"","203.0000","3.3814","16695.5430"
"","203.0200","3.3817","16694.7031"
"","203.0400","3.3819","16693.2969"
"","203.0600","3.3821","16691.8320"
"","203.0800","3.3824","16690.7617"
"","203.1000","3.3826","16690.7227"
"","203.1200","3.3830","16692.6680"
"","203.1400","3.3834","16696.9980"
"","203.1600","3.3838","16703.1426"
"","203.1800","3.3843","16709.7090"
"","203.2000","3.3847","16715.0371"
"","203.2200","3.3850","16718.3164"
"","203.2400","3.3854","16720.1699"
"","203.2600","3.3857","16721.2520"
"","203.2800","3.3860","16722.2598"
"","203.3000","3.3863","16723.8125"
"","203.3200","3.3866","16725.6680"
"","203.3400","3.3870","16727.2773"
"","203.3600","3.3873","16728.3262"
"","203.3800","3.3875","16728.4707"
"","203.4000","3.3878","16727.8672"
"","203.4200","3.3881","16727.6582"
"","203.4400","3.3884","16728.8164"
"","203.4600","3.3887","16731.9141"
"","203.4800","3.3891","16736.8750"
"","203.5000","3.3896","16742.9277"
"","203.5200","3.3900","16748.3418"
"","203.5400","3.3904","16751.9473"
"","203.5600","3.3907","16754.0410"
"","203.5800","3.3910","16755.8418"
"","203.6000","3.3914","16758.2051"
"","203.6200","3.3917","16761.0430"
"","203.6400","3.3921","16763.7500"
"","203.6600","3.3924","16765.6934"
"","203.6800","3.3927","16766.4922"
"","203.7000","3.3930","16766.0898"
"","203.7200","3.3932","16764.8457"
"","203.7400","3.3934","16763.4512"
"","203.7600","3.3937","16762.2871"
"","203.7800","3.3940","16761.8340"
"","203.8000","3.3943","16763.0977"
"","203.8200","3.3946","16766.8125"
"","203.8400","3.3951","16772.8926"
"","203.8600","3.3956","16780.0137"
"","203.8800","3.3960","16786.6445"
"","203.9000","3.3964","16791.2266"
"","203.9200","3.3968","16793.5898"
"","203.9400","3.3971","16794.8105"
"","203.9600","3.3974","16795.7949"
"","203.9800","3.3977","16796.8613"
"","204.0000","3.3980","16798.0586"
"","204.0200","3.3983","16799.2207"
"","204.0400","3.3986","16800.0059"
"","204.0600","3.3989","16800.1855"
"","204.0800","3.3991","16799.7910"
"","204.1000","3.3994","16799.2207"
"","204.1200","3.3997","16799.7793"
"","204.1400","3.4000","16802.1758"
"","204.1600","3.4004","16806.2383"
"","204.1800","3.4008","16811.6562"
"","204.2000","3.4013","16817.3262"
"","204.2200","3.4017","16821.7930"
"","204.2400","3.4020","16824.7871"
"","204.2600","3.4024","16827.1816"
"","204.2800","3.4027","16829.7207"
"","204.3000","3.4031","16832.8691"
"","204.3200","3.4035","16836.0703"
"","204.3400","3.4038","16839.0117"
"","204.3600","3.4041","16840.6680"
"","204.3800","3.4044","16840.7266"
"","204.4000","3.4047","16839.5137"
"","204.4200","3.4049","16837.6738"
"","204.4400","3.4051","16835.8984"
"","204.4600","3.4054","16834.9258"
"","204.4800","3.4057","16835.4980"
"","204.5000","3.4060","16838.3262"
"","204.5200","3.4064","16843.4004"
"","204.5400","3.4069","16849.9434"
"","204.5600","3.4073","16856.1484"
"","204.5800","3.4077","16860.4395"
"","204.6000","3.4081","16862.6621"
"","204.6200","3.4084","16863.8027"
"","204.6400","3.4087","16864.7520"
"","204.6600","3.4090","16865.8594"
"","204.6800","3.4093","16867.0293"
"","204.7000","3.4096","16868.1934"
"","204.7200","3.4099","16869.3535"
"","204.7400","3.4102","16870.3555"
"","204.7600","3.4105","16871.0605"
"","204.7800","3.4108","16871.2031"
"","204.8000","3.4111","16871.4961"
"","204.8200","3.4114","16873.1953"
"","204.8400","3.4118","16876.6973"
"","204.8600","3.4122","16881.8926"
"","204.8800","3.4126","16887.9473"
"","204.9000","3.4130","16893.2266"
"","204.9200","3.4134","16896.6309"
"","204.9400","3.4137","16898.8770"
"","204.9600","3.4141","16900.8672"
"","204.9800","3.4144","16903.3730"
"","205.0000","3.4148","16906.1348"
"","205.0200","3.4151","16908.6973"
"","205.0400","3.4155","16910.2734"
"","205.0600","3.4157","16910.4492"
"","205.0800","3.4160","16909.5332"
"","205.1000","3.4162","16908.2305"
"","205.1200","3.4165","16906.8047"
"","205.1400","3.4167","16905.8438"
"","205.1600","3.4170","16905.6523"
"","205.1800","3.4173","16907.1230"
"","205.2000","3.4177","16910.9023"
"","205.2200","3.4181","16916.8750"
"","205.2400","3.4186","16923.6855"
"","205.2600","3.4190","16929.6035"
"","205.2800","3.4194","16933.4746"
"","205.3000","3.4197","16935.4941"
"","205.3200","3.4201","16937.0723"
"","205.3400","3.4204","16938.6719"
"","205.3600","3.4207","16939.9785"
"","205.3800","3.4210","16940.8516"
"","205.4000","3.4213","16941.5859"
"","205.4200","3.4216","16942.0078"
