
1,Time,Displacement,Force
,(s),(mm),(N)
"","51.1600","0.8504","29.5642"
"","51.1800","0.8507","29.6688"
"","51.2000","0.8511","29.7537"
"","51.2200","0.8516","29.8430"
"","51.2400","0.8520","29.9839"
"","51.2600","0.8524","30.0584"
"","51.2800","0.8527","30.0242"
"","51.3000","0.8531","30.0666"
"","51.3200","0.8533","30.1218"
"","51.3400","0.8536","30.1402"
"","51.3600","0.8540","30.1830"
"","51.3800","0.8543","30.2632"
"","51.4000","0.8546","30.3559"
"","51.4200","0.8549","30.4099"
"","51.4400","0.8552","30.4885"
"","51.4600","0.8555","30.5655"
"","51.4800","0.8557","30.5909"
"","51.5000","0.8561","30.5709"
"","51.5200","0.8564","30.6127"
"","51.5400","0.8568","30.7204"
"","51.5600","0.8572","30.8149"
"","51.5800","0.8576","30.9069"
"","51.6000","0.8580","30.9963"
"","51.6200","0.8584","31.0649"
"","51.6400","0.8587","31.1318"
"","51.6600","0.8590","31.2357"
"","51.6800","0.8594","31.2534"
"","51.7000","0.8597","31.3365"
"","51.7200","0.8601","31.3913"
"","51.7400","0.8604","31.4659"
"","51.7600","0.8607","31.4110"
"","51.7800","0.8610","31.4527"
"","51.8000","0.8612","31.4417"
"","51.8200","0.8614","31.4869"
"","51.8400","0.8617","31.6208"
"","51.8600","0.8621","31.7726"
"","51.8800","0.8624","31.8383"
"","51.9000","0.8629","31.8757"
"","51.9200","0.8633","31.8764"
"","51.9400","0.8637","31.9886"
"","51.9600","0.8641","32.0454"
"","51.9800","0.8644","32.1424"
"","52.0000","0.8647","32.1675"
"","52.0200","0.8650","32.2484"
"","52.0400","0.8653","32.3093"
"","52.0600","0.8657","32.3990"
"","52.0800","0.8660","32.3798"
"","52.1000","0.8663","32.3754"
"","52.1200","0.8666","32.4388"
"","52.1400","0.8669","32.5813"
"","52.1600","0.8671","32.6819"
"","52.1800","0.8674","32.7802"
"","52.2000","0.8677","32.8146"
"","52.2200","0.8681","32.7525"
"","52.2400","0.8685","32.8472"
"","52.2600","0.8689","33.0091"
"","52.2800","0.8693","33.1436"
"","52.3000","0.8697","33.1218"
"","52.3200","0.8700","33.2534"
"","52.3400","0.8704","33.3940"
"","52.3600","0.8707","33.4659"
"","52.3800","0.8711","33.4676"
"","52.4000","0.8714","33.5037"
"","52.4200","0.8717","33.5045"
"","52.4400","0.8721","33.5813"
"","52.4600","0.8723","33.7478"
"","52.4800","0.8726","33.7890"
"","52.5000","0.8728","33.8191"
"","52.5200","0.8731","33.8833"
"","52.5400","0.8734","34.0192"
"","52.5600","0.8737","34.0381"
"","52.5800","0.8741","34.0877"
"","52.6000","0.8746","34.1240"
"","52.6200","0.8750","34.1838"
"","52.6400","0.8754","34.3110"
"","52.6600","0.8757","34.3636"
"","52.6800","0.8760","34.4999"
"","52.7000","0.8763","34.5960"
"","52.7200","0.8767","34.5716"
"","52.7400","0.8770","34.6810"
"","52.7600","0.8773","34.7194"
"","52.7800","0.8776","34.7275"
"","52.8000","0.8779","34.8870"
"","52.8200","0.8782","34.9158"
"","52.8400","0.8785","34.8454"
"","52.8600","0.8788","34.9373"
"","52.8800","0.8791","35.1001"
"","52.9000","0.8794","35.1532"
"","52.9200","0.8798","35.2168"
"","52.9400","0.8802","35.3362"
"","52.9600","0.8806","35.4147"
"","52.9800","0.8810","35.5515"
"","53.0000","0.8814","35.6236"
"","53.0200","0.8817","35.7104"
"","53.0400","0.8821","35.7697"
"","53.0600","0.8824","35.8285"
"","53.0800","0.8828","35.8795"
"","53.1000","0.8831","35.9319"
"","53.1200","0.8834","36.0529"
"","53.1400","0.8837","35.9811"
"","53.1600","0.8840","36.0078"
"","53.1800","0.8842","36.1029"
"","53.2000","0.8844","36.1467"
"","53.2200","0.8847","36.1919"
"","53.2400","0.8850","36.2740"
"","53.2600","0.8854","36.4565"
"","53.2800","0.8859","36.5512"
"","53.3000","0.8863","36.6329"
"","53.3200","0.8867","36.7308"
"","53.3400","0.8871","36.8097"
"","53.3600","0.8874","36.9513"
"","53.3800","0.8877","37.0024"
"","53.4000","0.8881","37.0259"
"","53.4200","0.8884","37.0845"
"","53.4400","0.8887","37.1350"
"","53.4600","0.8890","37.2063"
"","53.4800","0.8893","37.3280"
"","53.5000","0.8896","37.3654"
"","53.5200","0.8899","37.3590"
"","53.5400","0.8901","37.3209"
"","53.5600","0.8904","37.3770"
"","53.5800","0.8907","37.5923"
"","53.6000","0.8911","37.7055"
"","53.6200","0.8915","37.7828"
"","53.6400","0.8919","37.9349"
"","53.6600","0.8923","38.0155"
"","53.6800","0.8927","38.0198"
"","53.7000","0.8930","38.0892"
"","53.7200","0.8933","38.1732"
"","53.7400","0.8937","38.2789"
"","53.7600","0.8941","38.3077"
"","53.7800","0.8944","38.4587"
"","53.8000","0.8948","38.5588"
"","53.8200","0.8951","38.6736"
"","53.8400","0.8954","38.7137"
"","53.8600","0.8956","38.7029"
"","53.8800","0.8958","38.6946"
"","53.9000","0.8961","38.7040"
"","53.9200","0.8964","38.8677"
"","53.9400","0.8968","39.0523"
"","53.9600","0.8972","39.1322"
"","53.9800","0.8976","39.1579"
"","54.0000","0.8980","39.2577"
"","54.0200","0.8984","39.3095"
"","54.0400","0.8987","39.4070"
"","54.0600","0.8990","39.4393"
"","54.0800","0.8993","39.5017"
"","54.1000","0.8996","39.5497"
"","54.1200","0.9000","39.6758"
"","54.1400","0.9003","39.7646"
"","54.1600","0.9006","39.8615"
"","54.1800","0.9009","39.8924"
"","54.2000","0.9012","39.9839"
"","54.2200","0.9015","39.9898"
"","54.2400","0.9018","40.1027"
"","54.2600","0.9021","40.2223"
"","54.2800","0.9024","40.3174"
"","54.3000","0.9028","40.3399"
"","54.3200","0.9032","40.3906"
"","54.3400","0.9036","40.4465"
"","54.3600","0.9040","40.5801"
"","54.3800","0.9043","40.7589"
"","54.4000","0.9047","40.8900"
"","54.4200","0.9050","40.8752"
"","54.4400","0.9054","40.9713"
"","54.4600","0.9058","41.0535"
"","54.4800","0.9061","41.1441"
"","54.5000","0.9065","41.2151"
"","54.5200","0.9067","41.2846"
"","54.5400","0.9070","41.3499"
"","54.5600","0.9072","41.4622"
"","54.5800","0.9074","41.5098"
"","54.6000","0.9077","41.5147"
"","54.6200","0.9080","41.5901"
"","54.6400","0.9084","41.6583"
"","54.6600","0.9088","41.8045"
"","54.6800","0.9093","41.9334"
"","54.7000","0.9097","42.0307"
"","54.7200","0.9101","42.1101"
"","54.7400","0.9104","42.1881"
"","54.7600","0.9107","42.3081"
"","54.7800","0.9110","42.4144"
"","54.8000","0.9113","42.4918"
"","54.8200","0.9117","42.5391"
"","54.8400","0.9120","42.5940"
"","54.8600","0.9123","42.6377"
"","54.8800","0.9126","42.6772"
"","54.9000","0.9128","42.7970"
"","54.9200","0.9131","42.8028"
"","54.9400","0.9134","42.7941"
"","54.9600","0.9137","42.9782"
"","54.9800","0.9141","43.1816"
"","55.0000","0.9145","43.2279"
"","55.0200","0.9149","43.2825"
"","55.0400","0.9153","43.3981"
"","55.0600","0.9157","43.5212"
"","55.0800","0.9160","43.5508"
"","55.1000","0.9163","43.6466"
"","55.1200","0.9167","43.8276"
"","55.1400","0.9170","43.8467"
"","55.1600","0.9174","43.9946"
"","55.1800","0.9178","44.0906"
"","55.2000","0.9181","44.0249"
"","55.2200","0.9183","44.1746"
"","55.2400","0.9186","44.3121"
"","55.2600","0.9188","44.3042"
"","55.2800","0.9191","44.4004"
"","55.3000","0.9194","44.4940"
"","55.3200","0.9197","44.5515"
"","55.3400","0.9201","44.7211"
"","55.3600","0.9206","44.8516"
"","55.3800","0.9210","44.8954"
"","55.4000","0.9214","44.9950"
"","55.4200","0.9217","45.0982"
"","55.4400","0.9220","45.2016"
"","55.4600","0.9223","45.2418"
"","55.4800","0.9226","45.3020"
"","55.5000","0.9230","45.3853"
"","55.5200","0.9233","45.4654"
"","55.5400","0.9236","45.6337"
"","55.5600","0.9239","45.7261"
"","55.5800","0.9242","45.8057"
"","55.6000","0.9245","45.7669"
"","55.6200","0.9248","45.7609"
"","55.6400","0.9251","45.8954"
"","55.6600","0.9255","45.9857"
"","55.6800","0.9258","46.0948"
"","55.7000","0.9262","46.1846"
"","55.7200","0.9266","46.3423"
"","55.7400","0.9270","46.5092"
"","55.7600","0.9273","46.6227"
"","55.7800","0.9277","46.6453"
"","55.8000","0.9280","46.7140"
"","55.8200","0.9284","46.8848"
"","55.8400","0.9287","46.9989"
"","55.8600","0.9291","47.0038"
"","55.8800","0.9294","47.0850"
"","55.9000","0.9297","47.1746"
"","55.9200","0.9299","47.2268"
"","55.9400","0.9302","47.2366"
"","55.9600","0.9304","47.2349"
"","55.9800","0.9307","47.3275"
"","56.0000","0.9310","47.5981"
"","56.0200","0.9314","47.7442"
"","56.0400","0.9319","47.8224"
"","56.0600","0.9323","47.9251"
"","56.0800","0.9327","48.1098"
"","56.1000","0.9331","48.2262"
"","56.1200","0.9334","48.2483"
"","56.1400","0.9337","48.3756"
"","56.1600","0.9340","48.4211"
"","56.1800","0.9343","48.4742"
"","56.2000","0.9346","48.4905"
"","56.2200","0.9350","48.5950"
"","56.2400","0.9353","48.7373"
"","56.2600","0.9355","48.8647"
"","56.2800","0.9358","48.8737"
"","56.3000","0.9361","48.9493"
"","56.3200","0.9364","49.0161"
"","56.3400","0.9367","49.1078"
"","56.3600","0.9371","49.2220"
"","56.3800","0.9375","49.3502"
"","56.4000","0.9379","49.5087"
"","56.4200","0.9383","49.6150"
"","56.4400","0.9386","49.7124"
"","56.4600","0.9390","49.7884"
"","56.4800","0.9393","49.9117"
"","56.5000","0.9397","50.0546"
"","56.5200","0.9401","50.1781"
"","56.5400","0.9405","50.2579"
"","56.5600","0.9408","50.3603"
"","56.5800","0.9411","50.4401"
"","56.6000","0.9414","50.4238"
"","56.6200","0.9416","50.4744"
"","56.6400","0.9418","50.5376"
"","56.6600","0.9421","50.5898"
"","56.6800","0.9424","50.7427"
"","56.7000","0.9428","50.8420"
"","56.7200","0.9432","51.0301"
"","56.7400","0.9436","51.2611"
"","56.7600","0.9440","51.2474"
"","56.7800","0.9444","51.3098"
"","56.8000","0.9447","51.4639"
"","56.8200","0.9450","51.5097"
"","56.8400","0.9453","51.6021"
"","56.8600","0.9456","51.7276"
"","56.8800","0.9460","51.8256"
"","56.9000","0.9463","51.9451"
"","56.9200","0.9466","52.0354"
"","56.9400","0.9469","52.0731"
"","56.9600","0.9472","52.0986"
"","56.9800","0.9475","52.2093"
"","57.0000","0.9478","52.4310"
"","57.0200","0.9481","52.5381"
"","57.0400","0.9485","52.5741"
"","57.0600","0.9489","52.6797"
"","57.0800","0.9493","52.8327"
"","57.1000","0.9497","52.9887"
"","57.1200","0.9500","53.0555"
"","57.1400","0.9504","53.1988"
"","57.1600","0.9507","53.3603"
"","57.1800","0.9510","53.4355"
"","57.2000","0.9514","53.4997"
"","57.2200","0.9518","53.6392"
"","57.2400","0.9521","53.7162"
"","57.2600","0.9524","53.8080"
"","57.2800","0.9527","53.8573"
"","57.3000","0.9529","53.8775"
"","57.3200","0.9531","53.8964"
"","57.3400","0.9534","54.0139"
"","57.3600","0.9537","54.1980"
"","57.3800","0.9540","54.3043"
"","57.4000","0.9544","54.4048"
"","57.4200","0.9549","54.4594"
"","57.4400","0.9553","54.6725"
"","57.4600","0.9557","54.8968"
"","57.4800","0.9561","54.9609"
"","57.5000","0.9564","55.0206"
"","57.5200","0.9567","55.2092"
"","57.5400","0.9570","55.2688"
"","57.5600","0.9573","55.4142"
"","57.5800","0.9577","55.4827"
"","57.6000","0.9580","55.5545"
"","57.6200","0.9583","55.5901"
"","57.6400","0.9586","55.6927"
"","57.6600","0.9588","55.7726"
"","57.6800","0.9591","55.8695"
"","57.7000","0.9594","55.9408"
"","57.7200","0.9598","56.0594"
"","57.7400","0.9601","56.1650"
"","57.7600","0.9605","56.3870"
"","57.7800","0.9609","56.5321"
"","57.8000","0.9613","56.6859"
"","57.8200","0.9617","56.8360"
"","57.8400","0.9620","56.8975"
"","57.8600","0.9623","56.9988"
"","57.8800","0.9627","57.1311"
"","57.9000","0.9631","57.2021"
"","57.9200","0.9635","57.3596"
"","57.9400","0.9638","57.5312"
"","57.9600","0.9641","57.5722"
"","57.9800","0.9643","57.5956"
"","58.0000","0.9646","57.7463"
"","58.0200","0.9648","57.7292"
"","58.0400","0.9651","57.7365"
"","58.0600","0.9654","57.8796"
"","58.0800","0.9658","57.9769"
"","58.1000","0.9662","58.1130"
"","58.1200","0.9666","58.3101"
"","58.1400","0.9671","58.5364"
"","58.1600","0.9674","58.6305"
"","58.1800","0.9677","58.7788"
"","58.2000","0.9680","58.9077"
"","58.2200","0.9683","58.9652"
"","58.2400","0.9687","59.1486"
"","58.2600","0.9690","59.2363"
"","58.2800","0.9693","59.2441"
"","58.3000","0.9696","59.2943"
"","58.3200","0.9699","59.3890"
"","58.3400","0.9702","59.5067"
"","58.3600","0.9704","59.5504"
"","58.3800","0.9707","59.5721"
"","58.4000","0.9711","59.7283"
"","58.4200","0.9714","59.9640"
"","58.4400","0.9718","60.1624"
"","58.4600","0.9723","60.2707"
"","58.4800","0.9726","60.4134"
"","58.5000","0.9730","60.6186"
"","58.5200","0.9733","60.7304"
"","58.5400","0.9737","60.7654"
"","58.5600","0.9740","60.9172"
"","58.5800","0.9744","61.0037"
"","58.6000","0.9747","61.0478"
"","58.6200","0.9751","61.2010"
"","58.6400","0.9754","61.4068"
"","58.6600","0.9757","61.4595"
"","58.6800","0.9759","61.4426"
"","58.7000","0.9761","61.5142"
"","58.7200","0.9764","61.6051"
"","58.7400","0.9767","61.7387"
"","58.7600","0.9771","61.8840"
"","58.7800","0.9775","62.0957"
"","58.8000","0.9780","62.3055"
"","58.8200","0.9784","62.4666"
"","58.8400","0.9788","62.5886"
"","58.8600","0.9791","62.6338"
"","58.8800","0.9794","62.6792"
"","58.9000","0.9797","62.6881"
"","58.9200","0.9800","62.8889"
"","58.9400","0.9803","63.0955"
"","58.9600","0.9806","63.2305"
"","58.9800","0.9809","63.3766"
"","59.0000","0.9812","63.4209"
"","59.0200","0.9815","63.5315"
"","59.0400","0.9818","63.6320"
"","59.0600","0.9821","63.7214"
"","59.0800","0.9824","63.7715"
"","59.1000","0.9827","63.8633"
"","59.1200","0.9831","64.1043"
"","59.1400","0.9836","64.3163"
"","59.1600","0.9840","64.4656"
"","59.1800","0.9843","64.6742"
"","59.2000","0.9847","64.7229"
"","59.2200","0.9850","64.7365"
"","59.2400","0.9854","64.9113"
"","59.2600","0.9858","65.0623"
"","59.2800","0.9861","65.1921"
"","59.3000","0.9865","65.3823"
"","59.3200","0.9868","65.5326"
"","59.3400","0.9871","65.5505"
"","59.3600","0.9873","65.4990"
"","59.3800","0.9875","65.6337"
"","59.4000","0.9878","65.6919"
"","59.4200","0.9880","65.7893"
"","59.4400","0.9884","65.9738"
"","59.4600","0.9887","66.1153"
"","59.4800","0.9892","66.3195"
"","59.5000","0.9896","66.5247"
"","59.5200","0.9900","66.6337"
"","59.5400","0.9904","66.7518"
"","59.5600","0.9907","66.8923"
"","59.5800","0.9910","67.0228"
"","59.6000","0.9913","67.1193"
"","59.6200","0.9916","67.2903"
"","59.6400","0.9920","67.4308"
"","59.6600","0.9923","67.5690"
"","59.6800","0.9926","67.7652"
"","59.7000","0.9929","67.7566"
"","59.7200","0.9932","67.7869"
"","59.7400","0.9935","67.9110"
"","59.7600","0.9938","68.0510"
"","59.7800","0.9941","68.1519"
"","59.8000","0.9945","68.2592"
"","59.8200","0.9949","68.4621"
"","59.8400","0.9953","68.6244"
"","59.8600","0.9957","68.8322"
"","59.8800","0.9960","68.9271"
"","59.9000","0.9964","69.1077"
"","59.9200","0.9967","69.2255"
"","59.9400","0.9971","69.4041"
"","59.9600","0.9974","69.5379"
"","59.9800","0.9978","69.6445"
"","60.0000","0.9981","69.8145"
"","60.0200","0.9984","69.9179"
"","60.0400","0.9986","69.8917"
"","60.0600","0.9989","69.9472"
"","60.0800","0.9991","70.1369"
"","60.1000","0.9994","70.2611"
"","60.1200","0.9997","70.3598"
"","60.1400","1.0001","70.4764"
"","60.1600","1.0005","70.6704"
"","60.1800","1.0010","70.8799"
"","60.2000","1.0014","71.0576"
"","60.2200","1.0018","71.2566"
"","60.2400","1.0021","71.4367"
"","60.2600","1.0024","71.5527"
"","60.2800","1.0027","71.6436"
"","60.3000","1.0030","71.7092"
"","60.3200","1.0033","71.8266"
"","60.3400","1.0037","71.9134"
"","60.3600","1.0040","72.0274"
"","60.3800","1.0043","72.1407"
"","60.4000","1.0045","72.2338"
"","60.4200","1.0048","72.3321"
"","60.4400","1.0051","72.4277"
"","60.4600","1.0054","72.7224"
"","60.4800","1.0058","72.8851"
"","60.5000","1.0061","72.8693"
"","60.5200","1.0065","73.0887"
"","60.5400","1.0069","73.2919"
"","60.5600","1.0073","73.5594"
"","60.5800","1.0077","73.7164"
"","60.6000","1.0080","73.7495"
"","60.6200","1.0084","73.8339"
"","60.6400","1.0088","73.9658"
"","60.6600","1.0092","74.1844"
"","60.6800","1.0095","74.4005"
"","60.7000","1.0098","74.5744"
"","60.7200","1.0101","74.6373"
"","60.7400","1.0103","74.7086"
"","60.7600","1.0105","74.7452"
"","60.7800","1.0108","74.7669"
"","60.8000","1.0111","74.9203"
"","60.8200","1.0114","75.0210"
"","60.8400","1.0118","75.2529"
"","60.8600","1.0122","75.5328"
"","60.8800","1.0127","75.6658"
"","60.9000","1.0131","75.7928"
"","60.9200","1.0134","75.9897"
"","60.9400","1.0137","76.1931"
"","60.9600","1.0140","76.3388"
"","60.9800","1.0144","76.4246"
"","61.0000","1.0147","76.5710"
"","61.0200","1.0150","76.7038"
"","61.0400","1.0153","76.8099"
"","61.0600","1.0156","76.9748"
"","61.0800","1.0159","77.0708"
"","61.1000","1.0162","77.1961"
"","61.1200","1.0164","77.2524"
"","61.1400","1.0167","77.4524"
"","61.1600","1.0171","77.5575"
"","61.1800","1.0174","77.7674"
"","61.2000","1.0178","77.9786"
"","61.2200","1.0182","78.1295"
"","61.2400","1.0186","78.3666"
"","61.2600","1.0190","78.4728"
"","61.2800","1.0193","78.6051"
"","61.3000","1.0197","78.7018"
"","61.3200","1.0200","78.8933"
"","61.3400","1.0204","79.1631"
"","61.3600","1.0208","79.2432"
"","61.3800","1.0211","79.3817"
"","61.4000","1.0214","79.6452"
"","61.4200","1.0217","79.7444"
"","61.4400","1.0219","79.7794"
"","61.4600","1.0221","79.8208"
"","61.4800","1.0224","79.9021"
"","61.5000","1.0227","79.9753"
"","61.5200","1.0231","80.1354"
"","61.5400","1.0235","80.3341"
"","61.5600","1.0240","80.6089"
"","61.5800","1.0244","80.9261"
"","61.6000","1.0248","81.1166"
"","61.6200","1.0251","81.1679"
"","61.6400","1.0254","81.2349"
"","61.6600","1.0257","81.3301"
"","61.6800","1.0260","81.4959"
"","61.7000","1.0263","81.7188"
"","61.7200","1.0266","81.8812"
"","61.7400","1.0269","82.0103"
"","61.7600","1.0272","82.1595"
"","61.7800","1.0275","82.2455"
"","61.8000","1.0278","82.3016"
"","61.8200","1.0281","82.4676"
"","61.8400","1.0284","82.6578"
"","61.8600","1.0287","82.8964"
"","61.8800","1.0291","83.0640"
"","61.9000","1.0295","83.2118"
"","61.9200","1.0299","83.3937"
"","61.9400","1.0303","83.6033"
"","61.9600","1.0307","83.8308"
"","61.9800","1.0310","83.9199"
"","62.0000","1.0314","84.0266"
"","62.0200","1.0318","84.1972"
"","62.0400","1.0321","84.3964"
"","62.0600","1.0325","84.6269"
"","62.0800","1.0328","84.7426"
"","62.1000","1.0330","84.8093"
"","62.1200","1.0332","84.8364"
"","62.1400","1.0335","84.9188"
"","62.1600","1.0337","85.0949"
"","62.1800","1.0340","85.2451"
"","62.2000","1.0344","85.5412"
"","62.2200","1.0348","85.6581"
"","62.2400","1.0352","85.8121"
"","62.2600","1.0357","86.0587"
"","62.2800","1.0361","86.3397"
"","62.3000","1.0364","86.5599"
"","62.3200","1.0367","86.6176"
"","62.3400","1.0370","86.7629"
"","62.3600","1.0373","86.9735"
"","62.3800","1.0376","87.0900"
"","62.4000","1.0380","87.1957"
"","62.4200","1.0383","87.3039"
"","62.4400","1.0386","87.5001"
"","62.4600","1.0389","87.7117"
"","62.4800","1.0392","87.7467"
"","62.5000","1.0395","87.8672"
"","62.5200","1.0398","88.0138"
"","62.5400","1.0401","88.1352"
"","62.5600","1.0405","88.3272"
"","62.5800","1.0409","88.6136"
"","62.6000","1.0413","88.8774"
"","62.6200","1.0416","89.0580"
"","62.6400","1.0420","89.2631"
"","62.6600","1.0423","89.4612"
"","62.6800","1.0427","89.5009"
"","62.7000","1.0430","89.6703"
"","62.7200","1.0434","89.8501"
"","62.7400","1.0438","90.0676"
"","62.7600","1.0441","90.2242"
"","62.7800","1.0444","90.3646"
"","62.8000","1.0446","90.5312"
"","62.8200","1.0449","90.5977"
"","62.8400","1.0451","90.6945"
"","62.8600","1.0454","90.8410"
"","62.8800","1.0457","91.0211"
"","62.9000","1.0461","91.1669"
"","62.9200","1.0465","91.3326"
"","62.9400","1.0470","91.5608"
"","62.9600","1.0474","91.9113"
"","62.9800","1.0478","92.2361"
"","63.0000","1.0481","92.3694"
"","63.0200","1.0484","92.5311"
"","63.0400","1.0487","92.6186"
"","63.0600","1.0490","92.7248"
"","63.0800","1.0493","92.9210"
"","63.1000","1.0496","93.0872"
"","63.1200","1.0499","93.2013"
"","63.1400","1.0502","93.3749"
"","63.1600","1.0505","93.5011"
"","63.1800","1.0508","93.5460"
"","63.2000","1.0511","93.6847"
"","63.2200","1.0514","93.9186"
"","63.2400","1.0517","94.1466"
"","63.2600","1.0521","94.3137"
"","63.2800","1.0525","94.6126"
"","63.3000","1.0529","94.8490"
"","63.3200","1.0533","95.0320"
"","63.3400","1.0536","95.1596"
"","63.3600","1.0540","95.2873"
"","63.3800","1.0544","95.5417"
"","63.4000","1.0547","95.7764"
"","63.4200","1.0551","96.0141"
"","63.4400","1.0555","96.2065"
"","63.4600","1.0558","96.2801"
"","63.4800","1.0560","96.3581"
"","63.5000","1.0563","96.4427"
"","63.5200","1.0565","96.6094"
"","63.5400","1.0567","96.7458"
"","63.5600","1.0570","96.8569"
"","63.5800","1.0574","97.0845"
"","63.6000","1.0578","97.3726"
"","63.6200","1.0583","97.6576"
"","63.6400","1.0587","97.9139"
"","63.6600","1.0591","98.1269"
"","63.6800","1.0594","98.3688"
"","63.7000","1.0597","98.4100"
"","63.7200","1.0600","98.4966"
"","63.7400","1.0604","98.7189"
"","63.7600","1.0607","98.9210"
"","63.7800","1.0610","99.0090"
"","63.8000","1.0613","99.1805"
"","63.8200","1.0616","99.4300"
"","63.8400","1.0619","99.5370"
"","63.8600","1.0622","99.6228"
"","63.8800","1.0624","99.8063"
"","63.9000","1.0627","99.9964"
"","63.9200","1.0631","100.1518"
"","63.9400","1.0635","100.4249"
"","63.9600","1.0639","100.7310"
"","63.9800","1.0643","101.0059"
"","64.0000","1.0647","101.3152"
"","64.0200","1.0650","101.4139"
"","64.0400","1.0654","101.5640"
"","64.0600","1.0657","101.6824"
"","64.0800","1.0661","101.9403"
"","64.1000","1.0664","102.1602"
"","64.1200","1.0668","102.3451"
"","64.1400","1.0671","102.5999"
"","64.1600","1.0674","102.6488"
"","64.1800","1.0676","102.7738"
"","64.2000","1.0679","102.9881"
"","64.2200","1.0681","103.0187"
"","64.2400","1.0684","103.0524"
"","64.2600","1.0687","103.2748"
"","64.2800","1.0691","103.5301"
"","64.3000","1.0695","103.8960"
"","64.3200","1.0700","104.1531"
"","64.3400","1.0704","104.3824"
"","64.3600","1.0708","104.6941"
"","64.3800","1.0711","104.9516"
"","64.4000","1.0714","105.0477"
"","64.4200","1.0717","105.1851"
"","64.4400","1.0720","105.3639"
"","64.4600","1.0723","105.3998"
"","64.4800","1.0726","105.6356"
"","64.5000","1.0729","105.8290"
"","64.5200","1.0732","105.9472"
"","64.5400","1.0735","106.0755"
"","64.5600","1.0738","106.3358"
"","64.5800","1.0741","106.4971"
"","64.6000","1.0744","106.6464"
"","64.6200","1.0748","106.9081"
"","64.6400","1.0752","107.1878"
"","64.6600","1.0756","107.4640"
"","64.6800","1.0760","107.7007"
"","64.7000","1.0764","107.9794"
"","64.7200","1.0767","108.1319"
"","64.7400","1.0771","108.3988"
"","64.7600","1.0774","108.5931"
"","64.7800","1.0778","108.8010"
"","64.8000","1.0781","108.8739"
"","64.8200","1.0785","109.0309"
"","64.8400","1.0787","109.2609"
"","64.8600","1.0790","109.5280"
"","64.8800","1.0792","109.6501"
"","64.9000","1.0794","109.6249"
"","64.9200","1.0797","109.7147"
"","64.9400","1.0800","109.9204"
"","64.9600","1.0804","110.1855"
"","64.9800","1.0808","110.4711"
"","65.0000","1.0813","110.7546"
"","65.0200","1.0817","111.0292"
"","65.0400","1.0821","111.3330"
"","65.0600","1.0824","111.6235"
"","65.0800","1.0827","111.7933"
"","65.1000","1.0830","112.0398"
"","65.1200","1.0834","112.2415"
"","65.1400","1.0837","112.4131"
"","65.1600","1.0840","112.5283"
"","65.1800","1.0843","112.6954"
"","65.2000","1.0846","112.8330"
"","65.2200","1.0849","112.9325"
"","65.2400","1.0851","113.0895"
"","65.2600","1.0854","113.2935"
"","65.2800","1.0857","113.5102"
"","65.3000","1.0861","113.8344"
"","65.3200","1.0865","114.1020"
"","65.3400","1.0869","114.3456"
"","65.3600","1.0873","114.6387"
"","65.3800","1.0877","114.8165"
"","65.4000","1.0880","114.9872"
"","65.4200","1.0883","115.1999"
"","65.4400","1.0887","115.4008"
"","65.4600","1.0890","115.6380"
"","65.4800","1.0894","116.0129"
"","65.5000","1.0898","116.2617"
"","65.5200","1.0901","116.3901"
"","65.5400","1.0904","116.5545"
"","65.5600","1.0906","116.6962"
"","65.5800","1.0908","116.7993"
"","65.6000","1.0911","117.0585"
"","65.6200","1.0914","117.1448"
"","65.6400","1.0917","117.3122"
"","65.6600","1.0921","117.6845"
"","65.6800","1.0926","118.0141"
"","65.7000","1.0930","118.2591"
"","65.7200","1.0934","118.5918"
"","65.7400","1.0938","118.8475"
"","65.7600","1.0941","118.9688"
"","65.7800","1.0944","119.0973"
"","65.8000","1.0947","119.2734"
"","65.8200","1.0950","119.4625"
"","65.8400","1.0953","119.6294"
"","65.8600","1.0956","119.9049"
"","65.8800","1.0959","120.1488"
"","65.9000","1.0962","120.2720"
"","65.9200","1.0965","120.4064"
"","65.9400","1.0968","120.5920"
"","65.9600","1.0970","120.7607"
"","65.9800","1.0974","121.0276"
"","66.0000","1.0978","121.2793"
"","66.0200","1.0982","121.6222"
"","66.0400","1.0986","121.9952"
"","66.0600","1.0990","122.2352"
"","66.0800","1.0993","122.4259"
"","66.1000","1.0997","122.6590"
"","66.1200","1.1000","122.9266"
"","66.1400","1.1004","123.1045"
"","66.1600","1.1007","123.3378"
"","66.1800","1.1011","123.6167"
"","66.2000","1.1014","123.8403"
"","66.2200","1.1017","124.0982"
"","66.2400","1.1020","124.1633"
"","66.2600","1.1022","124.1956"
"","66.2800","1.1025","124.3282"
"","66.3000","1.1027","124.5115"
"","66.3200","1.1030","124.7316"
"","66.3400","1.1034","124.9486"
"","66.3600","1.1038","125.3274"
"","66.3800","1.1043","125.7588"
"","66.4000","1.1047","125.9766"
"","66.4200","1.1051","126.2284"
"","66.4400","1.1054","126.4954"
"","66.4600","1.1057","126.7131"
"","66.4800","1.1060","126.9063"
"","66.5000","1.1063","127.1423"
"","66.5200","1.1067","127.4072"
"","66.5400","1.1070","127.5661"
"","66.5600","1.1073","127.8199"
"","66.5800","1.1076","128.1099"
"","66.6000","1.1079","128.2249"
"","66.6200","1.1081","128.3797"
"","66.6400","1.1084","128.5440"
"","66.6600","1.1087","128.8091"
